ID,Sexo,Idade,CartaodeCredito,ChequeEspecial,Renda,LimiteCartaodeCredito,LimiteChequeEspecial,Devedor,SaldoDevedor
1072,1,28,1,1,2712.31,4068.46,2712.31,0,0
1073,1,26,0,0,2679.61,0,0,1,0
1074,1,27,0,1,3032,0,3032,0,0
1075,0,30,1,0,3351.33,5027,0,0,0
1076,0,23,1,0,1823.6,2735.41,0,0,0
1077,0,33,0,0,3216.04,0,0,1,0
1078,0,21,0,0,2200.04,0,0,0,0
1079,0,27,0,0,3014.51,0,0,0,0
1080,0,26,1,0,2451.67,3677.5,0,0,0
1081,0,25,0,0,2531.96,0,0,0,0
1082,0,25,0,0,2908.01,0,0,0,0
1083,0,31,1,0,3161.69,4742.53,0,0,0
1084,0,29,1,1,3444.01,5166.02,3444.01,0,0
1085,1,28,1,1,2179.31,3268.96,2179.31,0,0
1086,0,20,0,0,2406.78,0,0,1,0
1087,0,24,0,1,1830,0,1830,0,0
1088,0,29,1,0,3228.59,4842.89,0,0,0
1089,1,26,1,1,2876.44,4314.66,2876.44,0,0
1090,0,26,1,1,2501.22,3751.84,2501.22,0,0
1091,1,34,1,1,3287.46,4931.19,3287.46,0,0
1092,0,30,0,0,3106.66,0,0,0,0
1093,0,25,1,0,2542.47,3813.71,0,0,0
1094,0,28,0,0,2866.99,0,0,0,0
1095,1,28,0,1,3167.92,0,3167.92,1,9748.23
1096,1,27,0,1,2761.9,0,2761.9,1,5772.25
1097,1,26,1,1,2063.29,3094.94,2063.29,0,0
1098,0,29,0,0,3020.72,0,0,0,0
1099,0,32,0,1,3096.73,0,3096.73,0,0
1100,0,30,0,0,3252.87,0,0,0,0
1101,1,29,0,1,2646.27,0,2646.27,0,0
1102,1,31,0,0,3022.32,0,0,0,0
1103,0,33,0,0,2792.5,0,0,0,0
1104,1,29,0,1,2469.78,0,2469.78,0,0
1105,1,31,1,1,2559.13,3838.7,2559.13,0,0
1106,0,25,0,0,2506.06,0,0,1,0
1107,0,29,1,1,2104.93,3157.4,2104.93,0,0
1108,1,28,1,1,3151.26,4726.89,3151.26,0,0
1109,1,30,1,1,2804.81,4207.22,2804.81,0,0
1110,0,31,0,0,3104.55,0,0,0,0
1111,0,29,0,0,3247.45,0,0,0,0
1112,1,26,1,0,2678.32,4017.48,0,0,0
1113,0,26,1,0,2709.64,4064.46,0,1,13061.63
1114,0,31,0,0,2902.65,0,0,0,0
1115,0,35,1,0,3047.01,4570.51,0,1,13680.05
1116,0,26,0,0,2766.81,0,0,0,0
1117,0,28,0,1,2743.16,0,2743.16,0,0
1118,1,31,0,1,3099.99,0,3099.99,0,0
1119,0,27,0,0,2477.36,0,0,0,0
1120,0,30,0,0,2832.99,0,0,0,0
1121,0,29,0,0,2235.49,0,0,0,0
1122,0,26,0,0,2170.38,0,0,1,0
1123,1,33,0,0,2781.49,0,0,0,0
1124,0,33,0,0,3240.5,0,0,1,0
1125,0,34,0,1,3037.42,0,3037.42,0,0
1126,0,35,0,0,3636.18,0,0,0,0
1127,1,27,1,1,2709.51,4064.27,2709.51,0,0
1128,0,28,0,0,2660.43,0,0,0,0
1129,0,31,1,1,2602.32,3903.47,2602.32,1,29107.03
1130,0,32,1,0,2985.3,4477.95,0,0,0
1131,0,28,1,0,3049.96,4574.94,0,0,0
1132,1,28,1,0,2933.5,4400.26,0,0,0
1133,1,27,0,1,2615.8,0,2615.8,1,8995.81
1134,0,35,1,0,2714.47,4071.71,0,0,0
1135,1,19,1,0,1807.62,2711.43,0,0,0
1136,1,29,0,1,2051.96,0,2051.96,1,6395.02
1137,0,30,1,0,3532.15,5298.23,0,0,0
1138,0,25,0,1,2508.43,0,2508.43,0,0
1139,0,31,0,0,3490.93,0,0,0,0
1140,0,22,1,0,2161.73,3242.59,0,0,0
1141,1,33,1,1,3984.93,5977.4,3984.93,0,0
1142,0,23,0,0,2093.31,0,0,1,0
1143,0,21,0,1,2275.98,0,2275.98,0,0
1144,1,26,0,1,2597.15,0,2597.15,0,0
1145,0,30,0,0,3218.14,0,0,0,0
1146,0,27,0,0,2342.19,0,0,0,0
1147,0,27,0,0,3304.3,0,0,0,0
1148,0,31,0,1,3193.76,0,3193.76,1,7574.91
1149,0,25,0,0,2375.82,0,0,0,0
1150,0,29,1,0,2555.99,3833.99,0,0,0
1151,1,31,1,0,2627.14,3940.72,0,0,0
1152,0,36,1,1,2946.12,4419.18,2946.12,1,20520.3
1153,1,31,1,1,2567.56,3851.34,2567.56,0,0
1154,1,36,1,1,3614.3,5421.44,3614.3,0,0
1155,0,31,1,0,3447.68,5171.52,0,0,0
1156,0,29,0,0,3002.64,0,0,1,0
1157,0,20,1,0,1613.58,2420.37,0,1,5555.09
1158,1,25,1,1,2521.44,3782.16,2521.44,0,0
1159,0,28,0,0,3220.02,0,0,0,0
1160,0,32,0,0,3524.7,0,0,0,0
1161,0,28,0,0,3316.29,0,0,0,0
1162,0,32,0,0,3334.27,0,0,0,0
1163,0,25,0,0,1677.66,0,0,1,0
1164,0,28,0,0,2979.87,0,0,0,0
1165,0,30,0,0,3063.93,0,0,0,0
1166,0,28,0,0,2318.88,0,0,1,0
1167,0,30,0,0,2960.56,0,0,0,0
1168,0,27,0,0,2518.59,0,0,0,0
1169,0,31,1,0,2962.53,4443.79,0,1,13158.76
1170,1,29,0,0,3036.67,0,0,0,0
1171,0,29,0,0,2728.36,0,0,0,0
1172,0,22,0,0,2056.58,0,0,1,0
1173,0,27,0,0,2306.67,0,0,0,0
1174,1,24,0,1,2441.35,0,2441.35,0,0
1175,0,23,1,0,2426.72,3640.08,0,1,13415.47
1176,0,28,1,0,2960.08,4440.12,0,0,0
1177,1,29,0,1,3244.86,0,3244.86,1,9508.67
1178,0,31,1,0,2366.75,3550.12,0,0,0
1179,0,34,1,0,3411.3,5116.94,0,1,14026.86
1180,0,31,0,0,2686.37,0,0,1,0
1181,0,34,1,0,3606.99,5410.48,0,0,0
1182,0,27,0,0,2721.61,0,0,0,0
1183,0,28,0,1,2500.76,0,2500.76,1,7802.82
1184,1,34,0,1,3271.63,0,3271.63,0,0
1185,1,30,0,1,3420.86,0,3420.86,0,0
1186,0,23,0,0,2175.47,0,0,0,0
1187,0,26,0,0,2151.52,0,0,0,0
1188,1,34,1,1,3770.33,5655.49,3770.33,0,0
1189,0,27,0,0,3015.84,0,0,0,0
1190,0,31,0,0,2911.78,0,0,1,0
1191,0,30,1,0,3496.24,5244.36,0,1,9753.49
1192,0,28,0,0,2753.5,0,0,1,0
1193,0,28,1,0,2443.27,3664.91,0,1,13366.33
1194,1,31,0,1,3005.13,0,3005.13,0,0
1195,0,30,0,0,3076.3,0,0,0,0
1196,0,34,1,0,3591.24,5386.86,0,0,0
1197,1,29,1,1,3011.69,4517.54,3011.69,0,0
1198,0,26,0,0,2921.41,0,0,0,0
1199,1,30,1,1,3069.28,4603.92,3069.28,0,0
1200,0,32,0,0,3365.37,0,0,0,0
1201,1,39,0,1,4299.98,0,4299.98,1,12373.23
1202,1,28,1,1,2753.43,4130.15,2753.43,0,0
1203,0,28,1,0,2578.36,3867.54,0,0,0
1204,1,33,1,1,3206.89,4810.33,3206.89,0,0
1205,0,35,0,1,3033.32,0,3033.32,1,8856.19
1206,1,27,1,1,2713.42,4070.13,2713.42,0,0
1207,0,32,0,0,3361.22,0,0,0,0
1208,0,27,1,0,2417.28,3625.91,0,0,0
1209,1,26,1,1,2373.94,3560.91,2373.94,0,0
1210,0,32,1,0,2845.31,4267.96,0,1,12599.68
1211,0,30,1,0,2987.87,4481.8,0,0,0
1212,1,31,1,1,3539.14,5308.71,3539.14,0,0
1213,0,27,1,0,2529.17,3793.76,0,0,0
1214,0,37,1,0,3467.43,5201.15,0,0,0
1215,0,32,1,0,3191.9,4787.84,0,1,15048.42
1216,1,28,1,1,2526.87,3790.3,2526.87,1,23069.71
1217,0,32,0,0,3524.79,0,0,1,0
1218,1,25,1,1,2424.52,3636.78,2424.52,0,0
1219,0,29,0,1,3228.01,0,3228.01,0,0
1220,1,35,0,1,3723.81,0,3723.81,0,0
1221,0,29,0,0,3130.54,0,0,0,0
1222,0,33,1,1,2811.88,4217.83,2811.88,0,0
1223,0,29,1,1,2412.6,3618.9,2412.6,0,0
1224,1,20,1,1,2011.8,3017.69,2011.8,0,0
1225,1,26,1,1,2506.84,3760.26,2506.84,0,0
1226,0,30,0,0,2898.23,0,0,0,0
1227,0,35,0,0,3464.23,0,0,0,0
1228,0,27,0,1,3132.16,0,3132.16,1,9692.77
1229,1,31,0,1,2956.84,0,2956.84,0,0
1230,0,26,0,0,2439.42,0,0,0,0
1231,0,25,0,0,2906.83,0,0,0,0
1232,0,26,0,0,2658.15,0,0,0,0
1233,0,35,1,0,3584.85,5377.27,0,0,0
1234,0,33,0,0,2872.64,0,0,0,0
1235,0,32,1,0,3439.76,5159.64,0,1,16584.93
1236,0,34,0,0,3797.34,0,0,0,0
1237,0,28,1,0,3000,4500,0,0,0
1238,1,33,1,1,2920.64,4380.96,2920.64,0,0
1239,1,30,1,1,3435.11,5152.67,3435.11,0,0
1240,0,25,0,0,2425.55,0,0,0,0
1241,0,26,0,0,3077.52,0,0,1,0
1242,0,30,1,0,3139.42,4709.13,0,0,0
1243,0,30,1,0,3124.88,4687.33,0,0,0
1244,0,28,0,0,3362.15,0,0,0,0
1245,1,26,1,1,2914.17,4371.25,2914.17,0,0
1246,0,21,0,1,2196.74,0,2196.74,0,0
1247,0,31,0,1,2856.32,0,2856.32,0,0
1248,0,28,0,0,3052.46,0,0,0,0
1249,0,32,0,0,3445.99,0,0,1,0
1250,1,23,1,1,2181.97,3272.96,2181.97,0,0
1251,1,24,1,1,2347.4,3521.1,2347.4,0,0
1252,0,29,1,0,2820.21,4230.31,0,1,15619.51
1253,0,24,1,0,2005.49,3008.24,0,0,0
1254,0,22,1,0,2349.22,3523.83,0,0,0
1255,0,33,1,0,2808.76,4213.14,0,0,0
1256,1,33,0,0,3414,0,0,0,0
1257,0,25,0,0,2113.36,0,0,1,0
1258,0,28,1,0,3067.8,4601.69,0,0,0
1259,1,25,1,1,2705.59,4058.39,2705.59,0,0
1260,0,31,1,0,3680.46,5520.69,0,0,0
1261,0,29,0,0,2556.11,0,0,1,0
1262,0,26,1,0,2848.27,4272.41,0,0,0
1263,0,26,0,0,2543.99,0,0,0,0
1264,0,25,0,0,2553.99,0,0,1,0
1265,1,31,0,0,2971.61,0,0,0,0
1266,0,32,0,0,3332.81,0,0,0,0
1267,0,31,1,1,2755.48,4133.22,2755.48,0,0
1268,1,26,1,1,2365.45,3548.17,2365.45,1,14977.51
1269,0,22,1,1,2380.53,3570.8,2380.53,0,0
1270,1,32,1,1,2276.43,3414.65,2276.43,1,14448.01
1271,0,29,0,0,2820.9,0,0,0,0
1272,1,29,0,0,2771.23,0,0,0,0
1273,0,34,0,1,3653.81,0,3653.81,0,0
1274,0,26,0,0,2711.96,0,0,0,0
1275,1,34,0,1,2939.55,0,2939.55,0,0
1276,0,28,0,1,3215.21,0,3215.21,0,0
1277,1,27,0,1,2985.05,0,2985.05,0,0
1278,0,29,1,0,3316.94,4975.41,0,0,0
1279,0,31,0,1,2798.4,0,2798.4,1,4926.27
1280,0,29,0,0,3452.34,0,0,0,0
1281,0,26,1,0,2913.46,4370.19,0,0,0
1282,1,28,1,1,3123.9,4685.85,3123.9,1,23739.2
1283,0,19,1,0,1670.07,2505.1,0,0,0
1284,1,27,0,1,2681.63,0,2681.63,0,0
1285,0,31,0,0,3158.37,0,0,0,0
1286,0,29,1,0,2503.13,3754.7,0,0,0
1287,1,32,1,1,3135.53,4703.29,3135.53,0,0
1288,0,31,0,0,3341.03,0,0,1,0
1289,0,32,1,0,3300.77,4951.15,0,1,12871.49
1290,0,32,1,0,3277.2,4915.81,0,0,0
1291,1,23,0,1,2632.77,0,2632.77,0,0
1292,0,30,1,0,2773.61,4160.42,0,0,0
1293,0,36,0,0,3885.51,0,0,0,0
1294,1,28,1,1,3098.94,4648.4,3098.94,1,20229.86
1295,0,31,1,0,2694.79,4042.19,0,0,0
1296,0,30,0,0,2402.79,0,0,0,0
1297,1,32,1,1,3507.38,5261.08,3507.38,0,0
1298,1,28,0,0,2729.8,0,0,1,0
1299,1,27,1,1,3346.7,5020.06,3346.7,1,18139.87
1300,0,30,1,0,3095.59,4643.39,0,1,10700.67
1301,0,30,1,1,2991.74,4487.61,2991.74,0,0
1302,0,29,1,0,2398.03,3597.05,0,0,0
1303,0,30,1,0,2757.18,4135.77,0,0,0
1304,1,31,0,1,2672.6,0,2672.6,0,0
1305,1,26,1,1,3340.67,5011.01,3340.67,0,0
1306,0,34,1,0,2964.93,4447.39,0,0,0
1307,0,38,0,0,4036.13,0,0,0,0
1308,0,35,1,1,3969.52,5954.28,3969.52,1,35630.59
1309,0,28,0,0,2709.33,0,0,0,0
1310,0,22,0,0,2231.76,0,0,0,0
1311,0,30,0,0,2675.44,0,0,0,0
1312,0,33,0,0,3298.03,0,0,0,0
1313,1,33,1,0,3180.87,4771.3,0,1,13145.99
1314,0,25,0,1,2311.66,0,2311.66,0,0
1315,1,25,1,1,2649.24,3973.87,2649.24,0,0
1316,0,30,1,0,2750.18,4125.27,0,0,0
1317,1,32,1,1,2705.59,4058.39,2705.59,0,0
1318,0,33,0,0,3571.59,0,0,1,0
1319,0,33,0,0,3366.66,0,0,0,0
1320,0,26,1,0,2178.06,3267.09,0,1,9645.06
1321,1,24,0,1,2231.08,0,2231.08,0,0
1322,0,21,0,1,2278.76,0,2278.76,1,6550.48
1323,1,32,0,1,2880.8,0,2880.8,0,0
1324,0,33,0,0,3555.72,0,0,0,0
1325,1,31,1,0,2998.48,4497.72,0,0,0
1326,0,25,0,0,2145.51,0,0,0,0
1327,0,36,1,0,3769.49,5654.23,0,1,16664.54
1328,0,28,0,0,2103.11,0,0,0,0
1329,0,37,0,0,3460.67,0,0,0,0
1330,0,32,0,0,3172.49,0,0,0,0
1331,0,34,1,1,3485.31,5227.97,3485.31,1,24263.6
1332,0,31,0,0,3179.67,0,0,1,0
1333,0,29,0,1,2933.23,0,2933.23,0,0
1334,0,25,1,0,2846.24,4269.36,0,0,0
1335,0,27,1,1,3162.95,4744.43,3162.95,1,26111.11
1336,0,29,0,0,3431.26,0,0,0,0
1337,1,31,0,0,2693.49,0,0,0,0
1338,1,29,1,1,2666.13,3999.19,2666.13,0,0
1339,1,29,1,1,2534.98,3802.47,2534.98,0,0
1340,0,30,1,0,2874.47,4311.7,0,0,0
1341,0,27,0,0,2782.44,0,0,0,0
1342,0,27,0,1,2750.51,0,2750.51,1,9276.04
1343,0,24,0,0,2344.51,0,0,0,0
1344,0,33,0,0,3248.75,0,0,0,0
1345,0,30,0,0,2874.57,0,0,0,0
1346,1,29,1,0,2650.41,3975.62,0,0,0
1347,0,27,0,0,2501.92,0,0,0,0
1348,0,29,0,0,2659.58,0,0,0,0
1349,0,25,0,0,2373.2,0,0,0,0
1350,0,25,1,0,2151.36,3227.05,0,0,0
1351,0,22,0,0,2471.23,0,0,0,0
1352,0,33,0,0,3943.87,0,0,0,0
1353,0,30,1,1,2607.33,3911,2607.33,0,0
1354,0,25,1,0,2813.88,4220.82,0,0,0
1355,0,34,0,0,3438.5,0,0,1,0
1356,0,32,1,0,3208.56,4812.84,0,0,0
1357,0,32,1,0,3218.71,4828.06,0,1,11994.46
1358,1,29,1,1,3032.57,4548.86,3032.57,0,0
1359,0,28,0,0,2828.76,0,0,0,0
1360,0,29,0,0,2650.33,0,0,1,0
1361,0,31,0,0,3142.81,0,0,1,0
1362,0,33,0,0,3588.6,0,0,1,0
1363,1,36,1,1,3515.07,5272.61,3515.07,1,21683.57
1364,0,27,0,0,2369.41,0,0,0,0
1365,0,25,1,0,2087.17,3130.76,0,1,8363.73
1366,0,30,0,0,3186.81,0,0,0,0
1367,0,42,0,0,4173.15,0,0,1,0
1368,0,28,0,0,2633.89,0,0,0,0
1369,0,34,1,0,3476.71,5215.06,0,0,0
1370,0,29,0,1,2698.16,0,2698.16,0,0
1371,0,28,0,0,2776.94,0,0,0,0
1372,0,27,0,0,2777.19,0,0,0,0
1373,0,29,1,0,2308.72,3463.08,0,1,10971.78
1374,0,36,1,1,3245.64,4868.47,3245.64,1,22513.95
1375,0,31,0,0,2690.29,0,0,0,0
1376,1,31,0,1,2716.43,0,2716.43,0,0
1377,0,33,0,0,3812.33,0,0,1,0
1378,1,38,0,1,4249.77,0,4249.77,0,0
1379,0,33,0,0,3552.23,0,0,0,0
1380,0,24,0,1,2311.01,0,2311.01,0,0
1381,0,25,0,0,2796.13,0,0,0,0
1382,0,23,0,1,2019.14,0,2019.14,0,0
1383,1,18,0,1,1440.72,0,1440.72,0,0
1384,0,35,1,0,2440.53,3660.8,0,0,0
1385,1,28,0,1,2863.65,0,2863.65,1,7407.95
1386,0,31,1,1,3111.31,4666.96,3111.31,1,25136.69
1387,0,34,0,0,3131.37,0,0,0,0
1388,1,27,1,1,2832.07,4248.11,2832.07,1,19871.8
1389,0,29,0,0,2912.29,0,0,0,0
1390,0,31,0,0,3006.21,0,0,0,0
1391,1,30,1,1,3382.27,5073.4,3382.27,1,27928.85
1392,0,26,0,0,2974.39,0,0,0,0
1393,0,32,1,0,3533.58,5300.36,0,0,0
1394,0,32,1,0,3390.91,5086.36,0,0,0
1395,0,28,1,1,2519.59,3779.38,2519.59,1,22833.04
1396,1,25,1,1,2437.92,3656.88,2437.92,0,0
1397,0,32,1,0,3185.79,4778.69,0,0,0
1398,0,35,0,0,3552.36,0,0,0,0
1399,0,35,0,0,3891.27,0,0,0,0
1400,0,33,0,0,2831.57,0,0,0,0
1401,0,28,0,0,2420.43,0,0,0,0
1402,0,27,0,0,2683.79,0,0,0,0
1403,0,27,1,0,2302.85,3454.28,0,1,9647.23
1404,0,28,0,0,3112.68,0,0,1,0
1405,0,32,1,0,3146.19,4719.29,0,0,0
1406,1,31,1,1,2265.23,3397.85,2265.23,0,0
1407,0,22,0,0,2147.53,0,0,0,0
1408,1,22,1,1,2246.51,3369.77,2246.51,0,0
1409,0,29,0,1,2676.34,0,2676.34,1,10216.7
1410,1,30,0,1,2620.26,0,2620.26,1,6819.89
1411,1,20,1,0,2002.61,3003.91,0,0,0
1412,1,26,0,1,2918.21,0,2918.21,0,0
1413,0,30,0,0,2856.16,0,0,0,0
1414,0,35,1,0,3888.61,5832.91,0,1,11876.16
1415,0,21,1,0,2394.25,3591.38,0,0,0
1416,1,24,1,1,2096.62,3144.94,2096.62,0,0
1417,0,25,0,0,2716.4,0,0,0,0
1418,0,30,0,0,2967.61,0,0,0,0
1419,1,31,0,1,3176.19,0,3176.19,1,8835.83
1420,0,28,0,0,3291.45,0,0,1,0
1421,1,23,0,1,2525.51,0,2525.51,0,0
1422,0,27,1,0,2569.74,3854.6,0,0,0
1423,0,27,1,0,2294.78,3442.16,0,0,0
1424,1,29,0,1,3005.3,0,3005.3,0,0
1425,0,36,1,0,3789.93,5684.89,0,1,15419.23
1426,0,27,1,0,3027.67,4541.5,0,0,0
1427,0,30,1,0,3428.82,5143.23,0,0,0
1428,1,27,0,1,2758.17,0,2758.17,0,0
1429,1,25,0,1,2541.89,0,2541.89,0,0
1430,0,32,1,0,3341.03,5011.55,0,1,14423.12
1431,1,25,1,1,2770.86,4156.29,2770.86,0,0
1432,0,40,1,1,4066.96,6100.44,4066.96,1,41806.98
1433,1,30,1,1,2883.28,4324.93,2883.28,0,0
1434,1,30,0,1,2683.75,0,2683.75,0,0
1435,0,29,0,0,2903.96,0,0,0,0
1436,0,37,0,0,3694.35,0,0,1,0
1437,0,32,0,0,3200.13,0,0,0,0
1438,1,28,1,1,2689.63,4034.45,2689.63,0,0
1439,0,25,1,0,2352.25,3528.37,0,1,9412.59
1440,0,25,0,0,2731.49,0,0,0,0
1441,0,26,1,0,2562.7,3844.05,0,0,0
1442,0,34,0,0,3929.9,0,0,0,0
1443,0,29,0,1,2672.95,0,2672.95,0,0
1444,0,26,1,0,2120.57,3180.86,0,0,0
1445,1,33,1,1,3247.21,4870.81,3247.21,0,0
1446,1,35,1,1,3819.18,5728.77,3819.18,0,0
1447,0,27,1,0,2658.56,3987.84,0,0,0
1448,0,28,0,1,2357.92,0,2357.92,1,6885.76
1449,0,31,0,0,2919.37,0,0,0,0
1450,0,29,0,0,2888.68,0,0,0,0
1451,0,31,0,0,3504.34,0,0,0,0
1452,1,36,1,1,4004.39,6006.58,4004.39,0,0
1453,1,29,1,1,3135.22,4702.84,3135.22,0,0
1454,0,28,0,1,2931.99,0,2931.99,0,0
1455,0,31,0,0,2847.78,0,0,0,0
1456,1,29,0,1,3135.23,0,3135.23,0,0
1457,0,32,0,1,3589.89,0,3589.89,0,0
1458,1,29,1,1,3115.24,4672.86,3115.24,1,29054.49
1459,1,31,1,1,3464.73,5197.09,3464.73,0,0
1460,0,23,0,0,2369.94,0,0,0,0
1461,1,30,0,1,3305.57,0,3305.57,0,0
1462,1,27,0,1,3078.96,0,3078.96,1,11886.23
1463,1,25,1,0,2257.93,3386.89,0,1,13778.51
1464,0,28,0,0,3225.36,0,0,0,0
1465,0,31,0,0,3337.11,0,0,0,0
1466,1,30,0,0,3211.61,0,0,0,0
1467,1,32,1,1,3223.54,4835.3,3223.54,0,0
1468,0,33,1,0,2984.85,4477.27,0,0,0
1469,0,33,1,0,2887.47,4331.21,0,0,0
1470,0,28,0,0,2884.76,0,0,0,0
1471,1,24,0,1,2365.36,0,2365.36,0,0
1472,0,28,0,0,3098.21,0,0,0,0
1473,1,34,1,1,3394.45,5091.68,3394.45,0,0
1474,0,29,0,0,2792.38,0,0,0,0
1475,0,23,0,0,2647.62,0,0,0,0
1476,1,31,1,1,3017.74,4526.62,3017.74,0,0
1477,0,31,1,1,2890.92,4336.38,2890.92,0,0
1478,1,28,1,1,2988.04,4482.05,2988.04,0,0
1479,1,30,1,1,3450.97,5176.45,3450.97,0,0
1480,1,35,0,1,3158.09,0,3158.09,0,0
1481,1,35,0,0,3404.37,0,0,0,0
1482,0,28,1,0,2703.31,4054.96,0,0,0
1483,1,30,0,1,3009.84,0,3009.84,0,0
1484,1,24,1,1,2479.48,3719.22,2479.48,1,20822.45
1485,1,27,1,1,2897.12,4345.68,2897.12,1,30489.75
1486,0,38,0,0,4197.88,0,0,1,0
1487,1,35,1,0,3244.63,4866.94,0,1,11049.36
1488,0,29,0,1,2895.95,0,2895.95,0,0
1489,0,27,1,0,2912.65,4368.98,0,1,13174.44
1490,1,24,1,1,2257.33,3385.99,2257.33,0,0
1491,0,38,0,0,3973.4,0,0,0,0
1492,0,30,1,0,3523.26,5284.88,0,0,0
1493,1,27,0,1,2337.52,0,2337.52,0,0
1494,1,34,1,1,3646.23,5469.35,3646.23,0,0
1495,0,25,0,0,2481.94,0,0,0,0
1496,1,32,1,1,2879.62,4319.43,2879.62,0,0
1497,1,35,1,1,3592.16,5388.24,3592.16,1,30310.3
1498,0,29,1,0,2885.65,4328.48,0,0,0
1499,0,35,0,1,3141.68,0,3141.68,0,0
1500,0,32,0,0,3206.36,0,0,0,0
1501,1,27,0,0,2857.8,0,0,1,0
1502,1,32,1,1,3136.79,4705.19,3136.79,0,0
1503,0,27,1,0,3185.32,4777.98,0,0,0
1504,0,27,0,0,3121.96,0,0,0,0
1505,0,33,1,0,3052.08,4578.13,0,1,15027.76
1506,0,28,1,0,3185.96,4778.93,0,0,0
1507,0,29,1,0,3265.83,4898.74,0,0,0
1508,0,34,0,0,3179.88,0,0,1,0
1509,0,25,1,0,2892.22,4338.33,0,0,0
1510,0,36,0,0,4199.67,0,0,0,0
1511,0,38,1,0,4037.95,6056.92,0,1,16485.53
1512,1,32,1,1,3485.48,5228.22,3485.48,0,0
1513,1,31,0,1,2786.09,0,2786.09,1,8431.7
1514,0,28,0,0,3321.95,0,0,1,0
1515,0,31,1,0,2915.96,4373.95,0,0,0
1516,0,27,0,0,2602.65,0,0,0,0
1517,0,31,1,0,3258.59,4887.88,0,0,0
1518,0,27,0,0,2727.85,0,0,0,0
1519,0,33,1,0,3855.42,5783.13,0,0,0
1520,0,32,0,0,2964.84,0,0,0,0
1521,1,34,0,1,3217.16,0,3217.16,0,0
1522,0,37,0,0,3797.41,0,0,1,0
1523,1,27,0,1,2852.17,0,2852.17,0,0
1524,0,33,0,0,4266.54,0,0,0,0
1525,1,24,0,1,2087.99,0,2087.99,0,0
1526,0,28,1,0,3112.69,4669.03,0,0,0
1527,0,33,1,0,3593.56,5390.34,0,1,17480.95
1528,0,27,1,1,2997.74,4496.61,2997.74,1,28532.89
1529,0,31,0,0,2706.6,0,0,1,0
1530,0,26,1,0,2694.61,4041.92,0,0,0
1531,1,28,1,1,2661.18,3991.77,2661.18,1,17093.09
1532,0,29,0,0,2391.59,0,0,1,0
1533,1,27,1,1,2456.4,3684.6,2456.4,0,0
1534,0,22,0,0,1970.32,0,0,0,0
1535,0,30,0,0,3491.31,0,0,0,0
1536,0,31,0,1,2880.6,0,2880.6,0,0
1537,0,30,1,0,3269.39,4904.09,0,0,0
1538,0,28,1,0,2969.66,4454.49,0,0,0
1539,1,33,0,0,3037.74,0,0,1,0
1540,0,34,1,0,3582.98,5374.47,0,0,0
1541,0,20,0,0,2111.27,0,0,1,0
1542,1,34,1,0,3008.14,4512.21,0,1,11411.34
1543,0,22,1,0,2359.53,3539.29,0,0,0
1544,0,28,1,0,2798.48,4197.72,0,1,7979.19
1545,0,25,0,0,2440.14,0,0,0,0
1546,0,27,1,0,2460.96,3691.44,0,0,0
1547,0,35,0,0,3439.08,0,0,0,0
1548,0,32,0,0,2852.85,0,0,1,0
1549,0,31,1,0,3092.56,4638.84,0,0,0
1550,1,21,1,1,2072.12,3108.18,2072.12,1,13295.69
1551,1,30,1,1,2926.41,4389.62,2926.41,0,0
1552,0,32,1,1,3556.38,5334.58,3556.38,0,0
1553,0,33,0,1,3095.69,0,3095.69,0,0
1554,0,26,0,0,2565.6,0,0,0,0
1555,0,33,0,0,3585.07,0,0,0,0
1556,0,24,0,0,2717.03,0,0,0,0
1557,0,36,0,1,3562.47,0,3562.47,0,0
1558,0,26,0,0,2616.97,0,0,0,0
1559,0,33,0,0,3662.71,0,0,0,0
1560,1,31,1,0,3199.15,4798.72,0,0,0
1561,1,25,1,0,2582.96,3874.44,0,0,0
1562,0,34,1,0,3311.59,4967.38,0,1,13957.56
1563,1,30,1,1,3029.95,4544.92,3029.95,0,0
1564,0,33,0,0,3302.39,0,0,0,0
1565,0,30,0,0,3172.8,0,0,0,0
1566,0,33,0,1,3252.04,0,3252.04,0,0
1567,0,30,0,0,2907.84,0,0,0,0
1568,1,34,1,1,3374.51,5061.76,3374.51,0,0
1569,0,28,0,0,2671.42,0,0,0,0
1570,1,32,1,1,3695.39,5543.09,3695.39,0,0
1571,0,31,1,0,2771.46,4157.19,0,1,8823.18
1572,0,33,1,0,3700.16,5550.24,0,0,0
1573,1,27,1,0,2697.18,4045.77,0,1,13948.42
1574,0,30,0,0,2393.83,0,0,0,0
1575,0,27,1,0,2552.88,3829.33,0,0,0
1576,1,33,1,1,3681.47,5522.21,3681.47,1,18667.26
1577,0,27,1,0,2350.91,3526.37,0,0,0
1578,0,36,0,0,3647.71,0,0,1,0
1579,0,33,1,0,2894.77,4342.15,0,0,0
1580,0,29,1,0,2923.5,4385.26,0,1,11758.94
1581,0,34,1,0,3748.07,5622.1,0,0,0
1582,0,29,1,1,2840.48,4260.72,2840.48,0,0
1583,0,32,0,0,3506.24,0,0,1,0
1584,0,32,0,0,3433.27,0,0,0,0
1585,1,31,0,1,3474.93,0,3474.93,0,0
1586,0,27,0,0,3059.82,0,0,0,0
1587,0,24,0,0,2640.1,0,0,1,0
1588,0,23,1,0,2389.81,3584.71,0,1,10483.78
